1574729604.230046,82
1574729604.333164,87
1574729604.436651,87
1574729604.540583,90
1574729604.644336,92
1574729604.748396,100
1574729604.852269,98
1574729604.957149,96
1574729605.060465,96
1574729605.164476,96
1574729605.267130,81
1574729605.370969,41
1574729605.475360,41
1574729605.581801,40
1574729605.685171,42
1574729605.790419,42
1574729605.894444,44
1574729605.999969,47
1574729606.116760,45
1574729606.221523,43
1574729606.326021,51
1574729606.434809,55
1574729606.537315,59
1574729606.640864,77
1574729606.743924,76
1574729606.847463,45
1574729606.951114,44
1574729607.056424,43
1574729607.160127,45
1574729607.263967,45
1574729607.368998,45
1574729607.472510,44
1574729607.576968,45
1574729607.680807,46
1574729607.785084,46
1574729607.888667,46
1574729607.992963,46
1574729608.095797,46
1574729608.199199,47
1574729608.308112,47
1574729608.413061,46
1574729608.517463,46
1574729608.624461,48
1574729608.729027,47
1574729608.842537,48
1574729608.951462,47
1574729609.055030,48
1574729609.158810,49
1574729609.271535,49
1574729609.379240,49
1574729609.482433,48
1574729609.586828,50
1574729609.690131,50
1574729609.794352,50
1574729609.899171,51
1574729610.002430,50
1574729610.104849,52
1574729610.208635,52
1574729610.312312,52
1574729610.418021,51
1574729610.523998,52
1574729610.628649,52
1574729610.733097,51
1574729610.837525,53
1574729610.943735,52
1574729611.049934,51
1574729611.157961,53
1574729611.279065,52
1574729611.383454,53
1574729611.486021,53
1574729611.590366,52
1574729611.694085,54
1574729611.805229,53
1574729611.910072,53
1574729612.013930,54
1574729612.118188,60
1574729612.222668,58
1574729612.327605,65
1574729612.431127,76
1574729612.534425,75
1574729612.639554,84
1574729612.743240,78
1574729612.847074,57
1574729612.951809,62
1574729613.056076,64
1574729613.159202,66
1574729613.264786,77
1574729613.371966,76
1574729613.477798,85
1574729613.594193,82
1574729613.702231,60
1574729613.804877,64
1574729613.908208,64
1574729614.016339,67
1574729614.119459,67
1574729614.227703,77
1574729614.334140,84
1574729614.442225,87
1574729614.545902,68
1574729614.652383,59
1574729614.761534,57
1574729614.865339,57
1574729614.973431,58
1574729615.081422,58
1574729615.193958,58
1574729615.297277,58
1574729615.400769,60
1574729615.509391,60
1574729615.612870,59
1574729615.715355,61
1574729615.818896,60
1574729615.921524,61
1574729616.024808,60
1574729616.128213,60
1574729616.231652,60
1574729616.334965,61
1574729616.438104,62
1574729616.540943,61
1574729616.645310,61
1574729616.754353,62
1574729616.858096,60
1574729616.963152,62
1574729617.066776,63
1574729617.171279,61
1574729617.275367,62
1574729617.380413,61
1574729617.483749,62
1574729617.587692,63
1574729617.691589,61
1574729617.797371,61
1574729617.904092,62
1574729618.010807,63
1574729618.128699,63
1574729618.232133,64
1574729618.337695,64
1574729618.440446,64
1574729618.544179,64
1574729618.648244,64
1574729618.751199,65
1574729618.854735,65
1574729618.960946,65
1574729619.064530,65
1574729619.168650,65
1574729619.273338,66
1574729619.377100,65
1574729619.481286,66
